Date,Month,Platform,Category,Campaign,Ad,Objective,Spend,Impressions,Reach,Clicks,Results,Result Type,Video Views,Conversions,Source Metric Note
2026-05-15,2026-05,Meta Ads,Ofertón,WDM | 2026-06 | Awareness | Oferton 18 Jun - 1 Jul,CAROUSEL | Oferton | 18 Jun - 1 Jul,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Marinados,SENSIS | 2026-03 | Awareness | Evergreen Campaign | Marinados y Cuaresma,Marinados single image,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Productos / Boost Post,SENSIS | 2026-05 | Awareness | Vitrolito Aguas Frescas,IG/FB VITROLITO AGUAS FRESCAS,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,Taco Tuesday - 16 junio 2026 - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Marinados,WDM | 2026-06 | Awareness | Marinados,IMG | Marinados | Res Pollo y Cerdo,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Marinados,SENSIS | 2026-03 | Awareness | Evergreen Campaign | Marinados y Cuaresma,Marinados carousel,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Temporadas / Comunidad,SENSIS | 2026-04 | Awareness | Dia del Nino Morelos,IG/FB DIA DEL NINO EN MORELOS,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,Taco Tuesday - 16 junio 2026 - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Awareness | Sellos y Mundial,IMG n Video | Pasaporte | Obtén Pasaporte | Mundial,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Taco Tuesday,SENSIS | 2026-05 | Awareness | Taco Tuesday,IG/FB TACO TUESDAY,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,Taco Tuesday - 16 junio 2026 - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Awareness | Sellos y Mundial,IMG n Video | Mundial | Carousel Quien Juega,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Marinados,SENSIS | 2026-03 | Awareness | Evergreen Campaign | Marinados y Cuaresma,Momentos Juntos carousel,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,Taco Tuesday - 16 junio 2026 - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Traffic | IG Followers,IMG | Morelita Chicharron | IG Follow,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Marinados,SENSIS | 2026-03 | Awareness | Evergreen Campaign | Marinados y Cuaresma,Momentos Juntos single image,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,Taco Tuesday - 16 junio 2026 - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Engagement | Boost Posts All,IG | Boost | Hay Partidos | 06-05-2026 | Mundial,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Marinados,SENSIS | 2026-03 | Awareness | Evergreen Campaign | Marinados y Cuaresma,Cuaresma single image,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,Taco Tuesday - 16 junio 2026 - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,IG | Boost | Nosotros Preguntamos | 06-04-2026,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Marinados,SENSIS | 2026-03 | Awareness | Evergreen Campaign | Marinados y Cuaresma,Cuaresma carousel,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,Taco Tuesday - 16 junio 2026 - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-15,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,IG Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026 AON 1 | Engagement | Boost Posts All,IG | Boost | Carne | ASMR,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,Taco Tuesday - 16 junio 2026,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Engagement | Boost Posts All,IG | Boost | Balon | 06-16-2026 | Mundial,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-07 | Conversions | Pollos/Carnitas/Chicharron,Estático | Asados,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026 AON 1 | Engagement | Boost Posts All,FB | Boost | Carne | ASMR,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,IG - Taco Tuesday - 16 junio,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Engagement | Boost Posts All,IG | Boost | Colombia | 06-23-2026 | Mundial,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-07 | Conversions | Parrillada/Carne Asada,Estático | Parrillada,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,FB Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Engagement | Boost Posts All,FB Post - ¿Vienes al súper? | Mundial | Futbolito,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Engagement | Boost Posts All,IG | Boost | Sellos | 06-23-2026 | Mundial,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Ofertón,WDM | 2026-07 | Traffic | Oferton 30 Jul - 12 Ago,CAROUSEL | Oferton | 30 Jul - 12 Ago,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,FB Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Engagement | Boost Posts All,IG Post - ¿Vienes al súper? - Mundial | Futbolito,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Awareness | Sellos y Mundial,IMG n Video | Pasaporte Redimir | Participa Sellos,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Ofertón,WDM | 2026-07 | Traffic | Oferton 30 Jul - 12 Ago,CAROUSEL | Oferton | 30 Jul - 12 Ago,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,IG Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Engagement | Boost Posts All,IG Post - ¿Vienes al súper? | Mundial | Futbolito,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Awareness | Taco Tuesday 5x5,IMG Cuadrada | Morelita Tacos 5x5 | Mejor Trato,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Store Visits / AON,WDM | 2026-07 | Awareness | AON Store Visits,Carousel | AON Store Visits | Benefits Cerca,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,FB Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,WDM | 2026-06 | Engagement | Boost Posts All,FB Post - ¿Vienes al súper? | Mundial | Futbolito,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,IG - Taco Tuesday - 16 junio - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026 AON 2 | Engagement | Boost Posts All,IG | Boost | Pina Colada | 07-2026 | Productos & Boost - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,IG Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,SENSIS | 2026-05 | Awareness | Carnitas Pack,IG/FB CARNITAS PACK,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,IG - Taco Tuesday - 16 junio - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026 AON 2 | Engagement | Boost Posts All,IG | Boost | Fried Chicken Ice Cream | 07-2026 | Productos & Boost,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,FB Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Mundial,SENSIS | 2026-04 | Engagement | Teaser Muy Pronto | Mundial,"Publicación: ""¡Muy pronto!""",No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,IG - Taco Tuesday - 16 junio - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-07 | Conversions | Ice Cream | Products,CAROUSEL | Ice Cream | Summer Fruits,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,IG Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Temporadas / Comunidad,SENSIS | 2026-05 | Awareness | Memorial Day,IG/FB MEMORIAL DAY,reach,0.0,0,0.0,0.0,0.0,reach,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Taco Tuesday,WDM | 2026-06 | Engagement | Boost Posts All,IG - Taco Tuesday - 16 junio - Copy,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-07 | Conversions | Ice Cream | Products,VIDEO | Ice Cream | Summer Chicken - UGC,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
2026-05-08,2026-05,Meta Ads,Productos / Boost Post,WDM | 2026-06 | Engagement | Boost Posts All,FB Post - ¿Vienes al súper?,No reported result,0.0,0,0.0,0.0,0.0,No reported result,0.0,0.0,Meta reach is non-deduplicated when summed across ads/weeks
